sin+,sin-,v_high,v_low,voltage
29,30,16,0,-2.075461e-04
29,30,17,1,-1.795437e-04
29,30,18,2,-1.573073e-04
29,30,19,3,-1.535614e-04
29,30,20,4,-1.456319e-04
29,30,21,5,-1.375552e-04
29,30,22,6,-1.299087e-04
29,30,23,7,-1.319884e-04
29,30,24,8,-1.469470e-04
29,30,25,9,-1.743560e-04
29,30,26,10,-2.247873e-04
29,30,27,11,-2.960821e-04
29,30,28,12,-4.492145e-04
29,30,31,15,1.971986e-04
29,30,0,16,2.189281e-04
29,30,1,17,1.767671e-04
29,30,2,18,1.580160e-04
29,30,3,19,1.576840e-04
29,30,4,20,1.460197e-04
29,30,5,21,1.359290e-04
29,30,6,22,1.281329e-04
29,30,7,23,1.281471e-04
29,30,8,24,1.407802e-04
29,30,9,25,1.721094e-04
29,30,10,26,2.232754e-04
29,30,11,27,2.955408e-04
29,30,12,28,4.432577e-04
29,30,15,31,-2.013542e-04
30,31,16,0,-3.468484e-04
30,31,17,1,-2.509124e-04
30,31,18,2,-2.232177e-04
