sin+,sin-,v_high,v_low,voltage
16,17,31,30,-2.728929e-03
16,17,0,31,-2.720092e-03
17,18,1,0,-2.731862e-03
17,18,2,1,-2.731684e-03
17,18,3,2,-2.727936e-03
17,18,4,3,-2.726364e-03
17,18,5,4,-2.714662e-03
17,18,6,5,-2.712348e-03
17,18,7,6,-2.706649e-03
17,18,8,7,-2.736954e-03
17,18,9,8,-2.728330e-03
17,18,10,9,-2.725068e-03
17,18,11,10,-2.709267e-03
17,18,12,11,-2.722177e-03
17,18,13,12,-2.730212e-03
17,18,14,13,-2.734505e-03
17,18,15,14,-2.721247e-03
17,18,16,15,-2.709853e-03
17,18,20,19,-2.715427e-03
17,18,21,20,-2.726538e-03
17,18,22,21,-2.723008e-03
17,18,23,22,-2.734986e-03
17,18,24,23,-2.728859e-03
17,18,25,24,-2.724426e-03
17,18,26,25,-2.734777e-03
17,18,27,26,-2.725767e-03
17,18,28,27,-2.743558e-03
17,18,29,28,-2.736461e-03
17,18,30,29,-2.732746e-03
17,18,31,30,-2.744294e-03
17,18,0,31,-2.732339e-03
18,19,1,0,-2.711789e-03
18,19,2,1,-2.720913e-03
18,19,3,2,-2.731101e-03
18,19,4,3,-2.729019e-03
18,19,5,4,-2.728274e-03
18,19,6,5,-2.725969e-03
18,19,7,6,-2.722497e-03
18,19,8,7,-2.711945e-03
18,19,9,8,-2.739088e-03
18,19,10,9,-2.728637e-03
18,19,11,10,-2.743548e-03
18,19,12,11,-2.727859e-03
18,19,13,12,-2.716880e-03
18,19,14,13,-2.705009e-03
18,19,15,14,-2.726105e-03
18,19,16,15,-2.723406e-03
18,19,17,16,-2.719706e-03
18,19,21,20,-2.744167e-03
18,19,22,21,-2.731384e-03
18,19,23,22,-2.726334e-03
18,19,24,23,-2.728404e-03
18,19,25,24,-2.720628e-03
18,19,26,25,-2.725776e-03
18,19,27,26,-2.709914e-03
18,19,28,27,-2.722675e-03
18,19,29,28,-2.712035e-03
18,19,30,29,-2.730175e-03
18,19,31,30,-2.723929e-03
18,19,0,31,-2.724047e-03
19,20,1,0,-2.723245e-03
19,20,2,1,-2.724139e-03
19,20,3,2,-2.706822e-03
19,20,4,3,-2.721711e-03
19,20,5,4,-2.725151e-03
19,20,6,5,-2.740970e-03
19,20,7,6,-2.744291e-03
19,20,8,7,-2.741829e-03
19,20,9,8,-2.723160e-03
19,20,10,9,-2.725513e-03
19,20,11,10,-2.734736e-03
19,20,12,11,-2.733278e-03
19,20,13,12,-2.733020e-03
19,20,14,13,-2.735934e-03
19,20,15,14,-2.717178e-03
19,20,16,15,-2.722325e-03
19,20,17,16,-2.722040e-03
19,20,18,17,-2.725968e-03
19,20,22,21,-2.741444e-03
19,20,23,22,-2.724910e-03
19,20,24,23,-2.729126e-03
19,20,25,24,-2.720653e-03
19,20,26,25,-2.720572e-03
19,20,27,26,-2.732983e-03
19,20,28,27,-2.732295e-03
19,20,29,28,-2.736162e-03
19,20,30,29,-2.730852e-03
19,20,31,30,-2.720027e-03
19,20,0,31,-2.726737e-03
20,21,1,0,-2.729000e-03
20,21,2,1,-2.715453e-03
20,21,3,2,-2.720562e-03
20,21,4,3,-2.718543e-03
20,21,5,4,-2.720373e-03
20,21,6,5,-2.727274e-03
20,21,7,6,-2.725481e-03
20,21,8,7,-2.722759e-03
20,21,9,8,-2.719478e-03
20,21,10,9,-2.701363e-03
20,21,11,10,-2.723818e-03
20,21,12,11,-2.708589e-03
20,21,13,12,-2.727794e-03
20,21,14,13,-2.734655e-03
20,21,15,14,-2.729440e-03
20,21,16,15,-2.721982e-03
20,21,17,16,-2.713654e-03
20,21,18,17,-2.738989e-03
20,21,19,18,-2.732031e-03
20,21,23,22,-2.719009e-03
20,21,24,23,-2.705364e-03
20,21,25,24,-2.721453e-03
20,21,26,25,-2.707789e-03
20,21,27,26,-2.708802e-03
20,21,28,27,-2.702281e-03
20,21,29,28,-2.717771e-03
20,21,30,29,-2.727464e-03
20,21,31,30,-2.730872e-03
20,21,0,31,-2.713120e-03
21,22,1,0,-2.712283e-03
21,22,2,1,-2.701819e-03
21,22,3,2,-2.714259e-03
21,22,4,3,-2.726103e-03
21,22,5,4,-2.723831e-03
21,22,6,5,-2.721774e-03
21,22,7,6,-2.723541e-03
21,22,8,7,-2.733605e-03
21,22,9,8,-2.724402e-03
21,22,10,9,-2.717928e-03
21,22,11,10,-2.719177e-03
21,22,12,11,-2.722626e-03
21,22,13,12,-2.733887e-03
21,22,14,13,-2.719354e-03
21,22,15,14,-2.718730e-03
21,22,16,15,-2.719510e-03
21,22,17,16,-2.732219e-03
21,22,18,17,-2.728694e-03
21,22,19,18,-2.708808e-03
21,22,20,19,-2.721654e-03
21,22,24,23,-2.722584e-03
21,22,25,24,-2.732683e-03
21,22,26,25,-2.725306e-03
21,22,27,26,-2.724718e-03
21,22,28,27,-2.737531e-03
21,22,29,28,-2.726034e-03
21,22,30,29,-2.713966e-03
21,22,31,30,-2.726556e-03
21,22,0,31,-2.732071e-03
22,23,1,0,-2.719478e-03
22,23,2,1,-2.724932e-03
22,23,3,2,-2.726594e-03
22,23,4,3,-2.727725e-03
22,23,5,4,-2.709463e-03
22,23,6,5,-2.712684e-03
22,23,7,6,-2.729880e-03
22,23,8,7,-2.718079e-03
22,23,9,8,-2.724091e-03
22,23,10,9,-2.725935e-03
22,23,11,10,-2.721722e-03
22,23,12,11,-2.722294e-03
22,23,13,12,-2.724541e-03
22,23,14,13,-2.726682e-03
22,23,15,14,-2.704576e-03
22,23,16,15,-2.702144e-03
22,23,17,16,-2.719492e-03
22,23,18,17,-2.734148e-03
22,23,19,18,-2.727513e-03
22,23,20,19,-2.724673e-03
22,23,21,20,-2.702161e-03
22,23,25,24,-2.721933e-03
22,23,26,25,-2.717398e-03
22,23,27,26,-2.726214e-03
22,23,28,27,-2.725240e-03
22,23,29,28,-2.724659e-03
22,23,30,29,-2.721641e-03
22,23,31,30,-2.720587e-03
22,23,0,31,-2.732683e-03
23,24,1,0,-2.717317e-03
23,24,2,1,-2.737573e-03
23,24,3,2,-2.725207e-03
23,24,4,3,-2.722366e-03
23,24,5,4,-2.719888e-03
23,24,6,5,-2.724526e-03
23,24,7,6,-2.710363e-03
23,24,8,7,-2.715800e-03
23,24,9,8,-2.718391e-03
23,24,10,9,-2.732460e-03
23,24,11,10,-2.734285e-03
23,24,12,11,-2.728271e-03
23,24,13,12,-2.722371e-03
23,24,14,13,-2.717568e-03
23,24,15,14,-2.732527e-03
23,24,16,15,-2.733938e-03
23,24,17,16,-2.731152e-03
23,24,18,17,-2.723376e-03
23,24,19,18,-2.723685e-03
23,24,20,19,-2.725637e-03
23,24,21,20,-2.708654e-03
23,24,22,21,-2.722206e-03
23,24,26,25,-2.729225e-03
23,24,27,26,-2.710805e-03
23,24,28,27,-2.719551e-03
23,24,29,28,-2.701777e-03
23,24,30,29,-2.701131e-03
23,24,31,30,-2.715880e-03
23,24,0,31,-2.713630e-03
24,25,1,0,-2.720609e-03
24,25,2,1,-2.725489e-03
24,25,3,2,-2.715414e-03
24,25,4,3,-2.714692e-03
24,25,5,4,-2.719254e-03
24,25,6,5,-2.737733e-03
24,25,7,6,-2.726741e-03
24,25,8,7,-2.718363e-03
24,25,9,8,-2.717819e-03
24,25,10,9,-2.721565e-03
24,25,11,10,-2.722712e-03
24,25,12,11,-2.722325e-03
24,25,13,12,-2.702239e-03
24,25,14,13,-2.695341e-03
24,25,15,14,-2.707365e-03
24,25,16,15,-2.732081e-03
24,25,17,16,-2.730586e-03
24,25,18,17,-2.732632e-03
24,25,19,18,-2.738677e-03
24,25,20,19,-2.728414e-03
24,25,21,20,-2.728490e-03
24,25,22,21,-2.716411e-03
24,25,23,22,-2.730905e-03
24,25,27,26,-2.725105e-03
24,25,28,27,-2.731618e-03
24,25,29,28,-2.717353e-03
24,25,30,29,-2.707847e-03
24,25,31,30,-2.710995e-03
24,25,0,31,-2.731584e-03
25,26,1,0,-2.729166e-03
25,26,2,1,-2.724824e-03
25,26,3,2,-2.724645e-03
25,26,4,3,-2.711181e-03
25,26,5,4,-2.722512e-03
25,26,6,5,-2.709043e-03
25,26,7,6,-2.716947e-03
25,26,8,7,-2.731635e-03
25,26,9,8,-2.730902e-03
25,26,10,9,-2.718870e-03
25,26,11,10,-2.721383e-03
25,26,12,11,-2.734120e-03
25,26,13,12,-2.727593e-03
25,26,14,13,-2.716113e-03
25,26,15,14,-2.737063e-03
25,26,16,15,-2.728847e-03
25,26,17,16,-2.726579e-03
25,26,18,17,-2.736512e-03
25,26,19,18,-2.718451e-03
25,26,20,19,-2.714474e-03
25,26,21,20,-2.734282e-03
25,26,22,21,-2.735090e-03
25,26,23,22,-2.725153e-03
25,26,24,23,-2.731903e-03
25,26,28,27,-2.718266e-03
25,26,29,28,-2.706928e-03
25,26,30,29,-2.719388e-03
25,26,31,30,-2.706215e-03
25,26,0,31,-2.728251e-03
26,27,1,0,-2.736373e-03
26,27,2,1,-2.718974e-03
26,27,3,2,-2.717050e-03
26,27,4,3,-2.720681e-03
26,27,5,4,-2.711901e-03
26,27,6,5,-2.722258e-03
26,27,7,6,-2.722718e-03
26,27,8,7,-2.723151e-03
26,27,9,8,-2.719339e-03
26,27,10,9,-2.715856e-03
26,27,11,10,-2.720006e-03
26,27,12,11,-2.726962e-03
26,27,13,12,-2.737105e-03
26,27,14,13,-2.725692e-03
26,27,15,14,-2.734953e-03
26,27,16,15,-2.729779e-03
26,27,17,16,-2.721635e-03
26,27,18,17,-2.710860e-03
26,27,19,18,-2.704211e-03
26,27,20,19,-2.706974e-03
26,27,21,20,-2.709946e-03
26,27,22,21,-2.700732e-03
26,27,23,22,-2.716273e-03
26,27,24,23,-2.721674e-03
26,27,25,24,-2.718523e-03
26,27,29,28,-2.707076e-03
26,27,30,29,-2.706287e-03
26,27,31,30,-2.709752e-03
26,27,0,31,-2.711693e-03
27,28,1,0,-2.721815e-03
27,28,2,1,-2.721220e-03
27,28,3,2,-2.716550e-03
27,28,4,3,-2.694013e-03
27,28,5,4,-2.707437e-03
27,28,6,5,-2.729557e-03
27,28,7,6,-2.737753e-03
27,28,8,7,-2.727632e-03
27,28,9,8,-2.720247e-03
27,28,10,9,-2.725779e-03
27,28,11,10,-2.729460e-03
27,28,12,11,-2.714364e-03
27,28,13,12,-2.735189e-03
27,28,14,13,-2.726370e-03
27,28,15,14,-2.725541e-03
27,28,16,15,-2.722779e-03
27,28,17,16,-2.725896e-03
27,28,18,17,-2.726669e-03
27,28,19,18,-2.713493e-03
27,28,20,19,-2.727971e-03
27,28,21,20,-2.734593e-03
27,28,22,21,-2.734839e-03
27,28,23,22,-2.726462e-03
27,28,24,23,-2.726537e-03
27,28,25,24,-2.715744e-03
27,28,26,25,-2.712281e-03
27,28,30,29,-2.724010e-03
27,28,31,30,-2.719941e-03
27,28,0,31,-2.708329e-03
28,29,1,0,-2.722502e-03
28,29,2,1,-2.725175e-03
28,29,3,2,-2.726001e-03
28,29,4,3,-2.705441e-03
28,29,5,4,-2.711892e-03
28,29,6,5,-2.720519e-03
