sin+,sin-,v_high,v_low,voltage
19,20,11,27,-9.556701e-05
19,20,12,28,-1.037624e-04
19,20,13,29,-1.014697e-04
19,20,14,30,-1.013383e-04
19,20,15,31,-1.052084e-04
20,21,16,0,-1.158307e-04
20,21,17,1,-1.609950e-04
20,21,18,2,-2.489633e-04
20,21,19,3,-3.910541e-04
20,21,22,6,2.499919e-04
20,21,23,7,1.725814e-04
20,21,24,8,1.165996e-04
20,21,25,9,1.014710e-04
20,21,26,10,9.162496e-05
20,21,27,11,9.753570e-05
20,21,28,12,9.263676e-05
20,21,29,13,9.713157e-05
20,21,30,14,9.108992e-05
20,21,31,15,1.055054e-04
20,21,0,16,1.289258e-04
20,21,1,17,1.698944e-04
20,21,2,18,2.441948e-04
20,21,3,19,3.945025e-04
20,21,6,22,-2.460390e-04
20,21,7,23,-1.642064e-04
20,21,8,24,-1.005017e-04
20,21,9,25,-9.906900e-05
20,21,10,26,-9.219458e-05
20,21,11,27,-9.520906e-05
20,21,12,28,-1.022078e-04
20,21,13,29,-9.546208e-05
20,21,14,30,-1.004245e-04
20,21,15,31,-9.003074e-05
21,22,16,0,-1.524646e-04
21,22,17,1,-1.978419e-04
21,22,18,2,-2.686503e-04
21,22,19,3,-3.345229e-04
21,22,20,4,-4.904753e-04
21,22,23,7,3.013184e-04
21,22,24,8,2.046788e-04
21,22,25,9,1.723567e-04
21,22,26,10,1.643305e-04
21,22,27,11,1.416247e-04
21,22,28,12,1.468985e-04
21,22,29,13,1.284721e-04
21,22,30,14,1.450424e-04
21,22,31,15,1.413394e-04
21,22,0,16,1.631375e-04
21,22,1,17,1.970151e-04
21,22,2,18,2.526928e-04
21,22,3,19,3.394068e-04
21,22,4,20,4.920375e-04
21,22,7,23,-2.988206e-04
21,22,8,24,-1.972973e-04
21,22,9,25,-1.635811e-04
21,22,10,26,-1.668947e-04
21,22,11,27,-1.467516e-04
21,22,12,28,-1.433406e-04
21,22,13,29,-1.402679e-04
21,22,14,30,-1.319702e-04
21,22,15,31,-1.490927e-04
22,23,16,0,-1.831095e-04
22,23,17,1,-1.877389e-04
22,23,18,2,-2.393478e-04
22,23,19,3,-2.813833e-04
22,23,20,4,-3.470659e-04
22,23,21,5,-4.371145e-04
22,23,24,8,3.445568e-04
22,23,25,9,2.464102e-04
22,23,26,10,2.103137e-04
22,23,27,11,1.890765e-04
22,23,28,12,1.960910e-04
22,23,29,13,1.610385e-04
22,23,30,14,1.649359e-04
22,23,31,15,1.645667e-04
22,23,0,16,1.726234e-04
22,23,1,17,1.971559e-04
22,23,2,18,2.512604e-04
22,23,3,19,2.821918e-04
22,23,4,20,3.478338e-04
22,23,5,21,4.520351e-04
22,23,8,24,-3.446868e-04
22,23,9,25,-2.481151e-04
22,23,10,26,-1.984884e-04
22,23,11,27,-1.972462e-04
22,23,12,28,-1.859157e-04
22,23,13,29,-1.902056e-04
22,23,14,30,-1.712971e-04
22,23,15,31,-1.680695e-04
23,24,16,0,-1.809039e-04
23,24,17,1,-1.803574e-04
23,24,18,2,-2.018435e-04
23,24,19,3,-2.337449e-04
23,24,20,4,-2.642351e-04
23,24,21,5,-3.024253e-04
23,24,22,6,-3.951665e-04
23,24,25,9,3.927246e-04
23,24,26,10,3.006202e-04
23,24,27,11,2.609000e-04
23,24,28,12,2.241835e-04
23,24,29,13,2.070381e-04
23,24,30,14,1.873525e-04
23,24,31,15,1.775683e-04
23,24,0,16,1.720359e-04
23,24,1,17,1.693834e-04
23,24,2,18,1.981207e-04
23,24,3,19,2.339052e-04
23,24,4,20,2.583992e-04
23,24,5,21,3.047328e-04
23,24,6,22,3.951328e-04
23,24,9,25,-3.907640e-04
23,24,10,26,-2.918731e-04
23,24,11,27,-2.629056e-04
23,24,12,28,-2.194959e-04
23,24,13,29,-2.054132e-04
23,24,14,30,-1.858848e-04
23,24,15,31,-1.629702e-04
24,25,16,0,-1.657331e-04
24,25,17,1,-1.611808e-04
24,25,18,2,-2.089891e-04
24,25,19,3,-1.681895e-04
24,25,20,4,-1.899531e-04
24,25,21,5,-2.321250e-04
24,25,22,6,-2.554046e-04
24,25,23,7,-3.522293e-04
24,25,26,10,4.367239e-04
24,25,27,11,3.455896e-04
24,25,28,12,2.766580e-04
24,25,29,13,2.400135e-04
24,25,30,14,1.990301e-04
24,25,31,15,1.944324e-04
24,25,0,16,1.763808e-04
24,25,1,17,1.655585e-04
24,25,2,18,1.696127e-04
24,25,3,19,1.921339e-04
24,25,4,20,1.873121e-04
24,25,5,21,2.116132e-04
24,25,6,22,2.548650e-04
24,25,7,23,3.492990e-04
24,25,10,26,-4.455186e-04
24,25,11,27,-3.486314e-04
24,25,12,28,-2.799318e-04
24,25,13,29,-2.353726e-04
24,25,14,30,-1.932911e-04
24,25,15,31,-1.736523e-04
25,26,16,0,-1.372675e-04
25,26,17,1,-1.431209e-04
25,26,18,2,-1.651304e-04
25,26,19,3,-1.190921e-04
25,26,20,4,-1.589837e-04
25,26,21,5,-1.479788e-04
25,26,22,6,-1.711620e-04
25,26,23,7,-2.091125e-04
25,26,24,8,-2.988410e-04
25,26,27,11,4.970136e-04
25,26,28,12,3.436859e-04
25,26,29,13,2.456798e-04
25,26,30,14,1.921466e-04
25,26,31,15,1.544576e-04
25,26,0,16,1.296467e-04
25,26,1,17,1.227729e-04
25,26,2,18,1.475907e-04
25,26,3,19,1.433691e-04
25,26,4,20,1.539652e-04
25,26,5,21,1.423729e-04
25,26,6,22,1.673107e-04
25,26,7,23,2.034992e-04
25,26,8,24,3.189184e-04
25,26,11,27,-4.892057e-04
25,26,12,28,-3.423477e-04
25,26,13,29,-2.582298e-04
